group	label	ns	tau	cov	ru	mi	s
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.319	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.320	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.321	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.322	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.323	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.324	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.325	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.326	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.327	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.328	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.329	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.330	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.331	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.332	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.333	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.334	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.335	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.336	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.337	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.338	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.339	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.340	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.341	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.342	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.343	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.344	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.345	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.346	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.347	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.348	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.349	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.350	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.351	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.352	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.353	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.354	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.355	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.356	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.357	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.358	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.359	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.360	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.361	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.362	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.363	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.364	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.365	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.366	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.367	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.368	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.369	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.370	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.371	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.372	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.373	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.374	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.375	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.376	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.377	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.378	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.379	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.380	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.381	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.382	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.383	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.384	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.385	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.386	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.387	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.388	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.389	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.390	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.391	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.392	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.393	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.394	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.395	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.396	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.397	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.398	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.399	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.400	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.401	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.402	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.403	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.404	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.405	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.406	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.407	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.408	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.409	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.410	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.411	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.412	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.413	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.414	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.415	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.416	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.417	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.418	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.419	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.420	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.421	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.422	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.423	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.424	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.425	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.426	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.427	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.428	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.429	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.430	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.431	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.432	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.433	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.434	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.435	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.436	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.437	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.438	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.439	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.440	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.441	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.442	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.443	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.444	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.445	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.446	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.447	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.448	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.449	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.450	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.451	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.452	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.453	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.454	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.455	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.456	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.457	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.458	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.459	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.460	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.461	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.462	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.463	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.464	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.465	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.466	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.467	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.468	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.469	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.470	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.471	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.472	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.473	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.474	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.475	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.476	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.477	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.478	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.479	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.480	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.481	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.482	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.483	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.484	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.485	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.486	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.487	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.488	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.489	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.490	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.491	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.492	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.493	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.494	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.495	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.496	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.497	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.498	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.499	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.500	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.501	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.502	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.503	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.504	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.505	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.506	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.507	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.508	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.509	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.510	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.511	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.512	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.513	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.514	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.515	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.516	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.517	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.518	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.519	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.520	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.521	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.522	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.523	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.524	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.525	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.526	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.527	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.528	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.529	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.530	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.531	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.532	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.533	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.534	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.535	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.536	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.537	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.538	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.539	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.540	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.541	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.542	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.543	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.544	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.545	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.546	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.547	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.548	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.549	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.550	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.551	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.552	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.553	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.554	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.555	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.556	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.557	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.558	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.559	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.560	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.561	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.562	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.563	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.564	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.565	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.566	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.567	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.568	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.569	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.570	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.571	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.572	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.573	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.574	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.575	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.576	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.577	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.578	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.579	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.580	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.581	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.582	0.768	4.992	3.129	5.891
pred_trapid.tsv	pred_trapid.tsv	molecular_function	0.583	0.768	4.992	3.129	5.891
